"experimentSeed","model","rep","n","m","lambda","eta","legitimacySignal","geometricRegime","regimeNumber","maxFrontSize","regimeAtP1","frontSizeAtP1","calibrationStatus","pStar","areaStar","frontSizeAtPStar","selectedCandidate","winnerAtPMin","winnerAtInfinity","firstWinnerSwitchP","firstWinnerSwitchStatus","firstWinnerSwitchWinner"
123456,"TwoPole",168,51,3,0.5,3,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.2224008081692845,"SwitchDetected",3
123456,"TwoPole",169,51,3,0.5,3,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,2,2,,"NoSwitchDetected",
123456,"TwoPole",170,51,3,0.5,3,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,3,3,,"NoSwitchDetected",
123456,"TwoPole",171,51,3,0.5,3,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,3,3,,"NoSwitchDetected",
123456,"TwoPole",172,51,3,0.5,3,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.7369833590336334,"SwitchDetected",1
123456,"TwoPole",173,51,3,0.5,3,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",174,51,3,0.5,3,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",175,51,3,0.5,3,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,3,3,,"NoSwitchDetected",
123456,"TwoPole",176,51,3,0.5,3,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",177,51,3,0.5,3,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,2.00001159674693,"SwitchDetected",1
123456,"TwoPole",178,51,3,0.5,3,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",179,51,3,0.5,3,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,2,2,,"NoSwitchDetected",
123456,"TwoPole",180,51,3,0.5,3,"TopSupport","multi-point",3,3,"one-point",1,"degenerate",,,,,2,1,1.070393007166387,"SwitchDetected",1
123456,"TwoPole",181,51,3,0.5,3,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,3,1,4.000021972776951,"SwitchDetected",1
123456,"TwoPole",182,51,3,0.5,3,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,3.1699259467067815,"SwitchDetected",1
123456,"TwoPole",183,51,3,0.5,3,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,3,2.8073734677162334,"SwitchDetected",3
123456,"TwoPole",184,51,3,0.5,3,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",185,51,3,0.5,3,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,2.115479157514041,"SwitchDetected",1
123456,"TwoPole",186,51,3,0.5,3,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,3,3,,"NoSwitchDetected",
123456,"TwoPole",187,51,3,0.5,3,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,3,3,,"NoSwitchDetected",
123456,"TwoPole",188,51,3,0.5,3,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,3,1,2.169950542371748,"SwitchDetected",1
123456,"TwoPole",189,51,3,0.5,3,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",190,51,3,0.5,3,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",191,51,3,0.5,3,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.169933063033857,"SwitchDetected",1
123456,"TwoPole",192,51,3,0.5,3,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,2.00001159674693,"SwitchDetected",3
123456,"TwoPole",193,51,3,0.5,3,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,3,3,,"NoSwitchDetected",
123456,"TwoPole",194,51,3,0.5,3,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,3,1,2.00001159674693,"SwitchDetected",1
123456,"TwoPole",195,51,3,0.5,3,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,3,3,,"NoSwitchDetected",
123456,"TwoPole",196,51,3,0.5,3,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,3,3,,"NoSwitchDetected",
123456,"TwoPole",197,51,3,0.5,3,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,3,3,,"NoSwitchDetected",
123456,"TwoPole",198,51,3,0.5,3,"TopSupport","multi-point",3,3,"one-point",1,"calibrated",2.009526644834772,0.0023342414139212266,3,1,,,,"",
123456,"TwoPole",199,51,3,0.5,3,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,3,3,,"NoSwitchDetected",
123456,"TwoPole",200,51,3,0.5,3,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,2.584967147535138,"SwitchDetected",1
123456,"TwoPole",1,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",2,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",3,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.4150462671072566,"SwitchDetected",1
123456,"TwoPole",4,51,3,0.6,1,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",5,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",6,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.1255333041828635,"SwitchDetected",1
123456,"TwoPole",7,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.3219291661716357,"SwitchDetected",1
123456,"TwoPole",8,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",9,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",10,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",11,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",12,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",13,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.6322740753950427,"SwitchDetected",1
123456,"TwoPole",14,51,3,0.6,1,"TopSupport","multi-point",3,3,"two-point",2,"calibrated",2.9246100519930676,0.03363427643566351,3,3,,,,"",
123456,"TwoPole",15,51,3,0.6,1,"TopSupport","multi-point",3,3,"two-point",2,"calibrated",2.9246100519930676,0.04741660213062838,3,3,,,,"",
123456,"TwoPole",16,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",17,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",18,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",19,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",20,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",21,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",22,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.8365134267862055,"SwitchDetected",1
123456,"TwoPole",23,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.2730185375943144,"SwitchDetected",1
123456,"TwoPole",24,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",25,51,3,0.6,1,"TopSupport","multi-point",3,3,"two-point",2,"calibrated",2.9246100519930676,0.03363427643566351,3,3,,,,"",
123456,"TwoPole",26,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",27,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",28,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",29,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",30,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",31,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,2.263056099522533,"SwitchDetected",1
123456,"TwoPole",32,51,3,0.6,1,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",33,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",34,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",35,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.7369833590336334,"SwitchDetected",1
123456,"TwoPole",36,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",37,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",38,51,3,0.6,1,"TopSupport","multi-point",3,3,"two-point",2,"calibrated",3.7087912087912085,0.03513122852484074,3,3,,,,"",
123456,"TwoPole",39,51,3,0.6,1,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",40,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.6322740753950427,"SwitchDetected",1
123456,"TwoPole",41,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.1255333041828635,"SwitchDetected",1
123456,"TwoPole",42,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",43,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",44,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",45,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,3.115504120664936,"SwitchDetected",1
123456,"TwoPole",46,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",47,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",48,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",49,51,3,0.6,1,"TopSupport","multi-point",3,3,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",50,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",51,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",52,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,2.00001159674693,"SwitchDetected",1
123456,"TwoPole",53,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.152007267545848,"SwitchDetected",1
123456,"TwoPole",54,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",55,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",56,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",57,51,3,0.6,1,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",58,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.6880567205191517,"SwitchDetected",1
123456,"TwoPole",59,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.2730185375943144,"SwitchDetected",1
123456,"TwoPole",60,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",61,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",62,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.106916522353934,"SwitchDetected",1
123456,"TwoPole",63,51,3,0.6,1,"TopSupport","multi-point",3,3,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",64,51,3,0.6,1,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,2,2,,"NoSwitchDetected",
123456,"TwoPole",65,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",66,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",67,51,3,0.6,1,"TopSupport","multi-point",3,3,"multi-point",3,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",68,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",69,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",70,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",71,51,3,0.6,1,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",72,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",73,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",74,51,3,0.6,1,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",75,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",76,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.2537659274722734,"SwitchDetected",1
123456,"TwoPole",77,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",78,51,3,0.6,1,"TopSupport","multi-point",3,3,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",79,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.6880567205191517,"SwitchDetected",1
123456,"TwoPole",80,51,3,0.6,1,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",81,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",82,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.1154841682301817,"SwitchDetected",1
123456,"TwoPole",83,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",84,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",85,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",86,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",87,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",88,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,2.273035485310904,"SwitchDetected",1
123456,"TwoPole",89,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",90,51,3,0.6,1,"TopSupport","multi-point",3,3,"two-point",2,"calibrated",2.9246100519930676,0.04741660213062838,3,3,,,,"",
123456,"TwoPole",91,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",92,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",93,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",94,51,3,0.6,1,"TopSupport","multi-point",3,3,"one-point",1,"calibrated",2.9246100519930676,0.009592552998204594,3,3,,,,"",
123456,"TwoPole",95,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",96,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.3219291661716357,"SwitchDetected",1
123456,"TwoPole",97,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.392324116466077,"SwitchDetected",1
123456,"TwoPole",98,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",99,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",100,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,2.263056099522533,"SwitchDetected",1
123456,"TwoPole",101,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",102,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.3536409773826539,"SwitchDetected",1
123456,"TwoPole",103,51,3,0.6,1,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",104,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",105,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.0995360661117537,"SwitchDetected",1
123456,"TwoPole",106,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,2.00001159674693,"SwitchDetected",1
123456,"TwoPole",107,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",108,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,1.938613720803654,"SwitchDetected",3
123456,"TwoPole",109,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.1255333041828635,"SwitchDetected",1
123456,"TwoPole",110,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.2730185375943144,"SwitchDetected",1
123456,"TwoPole",111,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",112,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.3219291661716357,"SwitchDetected",1
123456,"TwoPole",113,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",114,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.152007267545848,"SwitchDetected",1
123456,"TwoPole",115,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.3536409773826539,"SwitchDetected",1
123456,"TwoPole",116,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.6322740753950427,"SwitchDetected",1
123456,"TwoPole",117,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.8365134267862055,"SwitchDetected",1
123456,"TwoPole",118,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",119,51,3,0.6,1,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",120,51,3,0.6,1,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",121,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",122,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,2.643857799049702,"SwitchDetected",1
123456,"TwoPole",123,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.5849633566706869,"SwitchDetected",1
123456,"TwoPole",124,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,1,3,2.9069308406306753,"SwitchDetected",3
123456,"TwoPole",125,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.3219291661716357,"SwitchDetected",1
123456,"TwoPole",126,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",127,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",128,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,2.432978561084149,"SwitchDetected",1
123456,"TwoPole",129,51,3,0.6,1,"TopSupport","multi-point",3,3,"two-point",2,"calibrated",3.7087912087912085,0.03513122852484074,3,3,,,,"",
123456,"TwoPole",130,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",131,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.106916522353934,"SwitchDetected",1
123456,"TwoPole",132,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",133,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",134,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",135,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",136,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.1255333041828635,"SwitchDetected",1
123456,"TwoPole",137,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.1375103838437979,"SwitchDetected",1
123456,"TwoPole",138,51,3,0.6,1,"TopSupport","one-point",1,1,"one-point",1,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",139,51,3,0.6,1,"TopSupport","multi-point",3,3,"two-point",2,"calibrated",2.9246100519930676,0.04741660213062838,3,3,,,,"",
123456,"TwoPole",140,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",141,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",142,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",143,51,3,0.6,1,"TopSupport","multi-point",3,3,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",144,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",145,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",146,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
123456,"TwoPole",147,51,3,0.6,1,"TopSupport","two-point",2,2,"one-point",1,"degenerate",,,,,2,1,1.5849633566706869,"SwitchDetected",1
123456,"TwoPole",148,51,3,0.6,1,"TopSupport","two-point",2,2,"two-point",2,"degenerate",,,,,1,1,,"NoSwitchDetected",
